Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,num_academia,num_company
146,Time-evolving Text Classification with Deep Neural Networks,Beihang University,Beihang University,Beihang University,Beihang University,Hong Kong University of Science and Technology,Beihang University,Beihang University,Beihang University,Beihang University,,,,,,,9.0,0.0
147,Replicating Active Appearance Model by Generator Network,"University of California, Los Angeles",Beijing Institute of Technology,"University of California, Los Angeles",,,,,,,,,,,,,3.0,0.0
148,Better and Faster: Knowledge Transfer from Multiple Self-supervised Learning Tasks via Graph Distillation for Video Classification,Peking University,Peking University,,,,,,,,,,,,,,2.0,0.0
149,Improving Reinforcement Learning with Human Input,"Borealis AI, Edmonton, A",,,,,,,,,,,,,,,1.0,0.0
150,Distributional Correspondence Indexing for Cross-Lingual and Cross-Domain Sentiment Classification (Extended Abstract) *,Institute of Information Science and Technologies,Institute of Information Science and Technologies,Institute of Information Science and Technologies,,,,,,,,,,,,,3.0,0.0
151,Minimax-Regret Querying on Side Effects for Safe Optimality in Factored Markov Decision Processes,University of Michigan–Ann Arbor,University of Michigan–Ann Arbor,University of Michigan–Ann Arbor,,,,,,,,,,,,,3.0,0.0
152,Learning to Infer Final Plans in Human Team Planning,Massachusetts Institute of Technology,Massachusetts Institute of Technology,MIT Lincoln Laboratory,MIT Lincoln Laboratory,Massachusetts Institute of Technology,,,,,,,,,,,5.0,0.0
153,An Efficient Algorithm To Compute Distance Between Lexicographic Preference Trees,Monash University,Monash University,,,,,,,,,,,,,,2.0,0.0
154,Convolutional Neural Networks based Click-Through Rate Prediction with Multiple Feature Sequences,South China University of Technology,South China University of Technology,Tencent (China),Tencent (China),South China University of Technology,Tencent (China),Tencent (China),,,,,,,,,3.0,4.0
155,Social Media based Simulation Models for Understanding Disease Dynamics,Virginia Tech,Virginia Tech,Virginia Tech,Virginia Tech,George Mason University,Virginia Tech,Virginia Tech,,,,,,,,,7.0,0.0
156,Greedy Stone Tower Creations with a Robotic Arm,ETH Zurich,ETH Zurich,Preferred Networks (Japan),ETH Zurich,ETH Zurich,ETH Zurich,ETH Zurich,,,,,,,,,6.0,1.0
157,Stackelberg Security Games: Looking Beyond a Decade of Success,University of Michigan–Ann Arbor,Carnegie Mellon University,Nanyang Technological University,The University of Texas at El Paso,University of Southern California,,,,,,,,,,,5.0,0.0
158,Image-level to Pixel-wise Labeling: From Theory to Practice,Shandong University of Science and Technology,Shandong University of Science and Technology,Shandong University of Science and Technology," Tencent AI Lab, Shenzhen, Chin"," Tencent AI Lab, Shenzhen, Chin",,,,,,,,,,,3.0,2.0
159,Student-t Variational Autoencoder for Robust Density Estimation, NTT Software Innovation Cente, NTT Communication Science Laboratorie, NTT Secure Platform Laboratorie, NTT Secure Platform Laboratorie, NTT Software Innovation Cente,,,,,,,,,,,0.0,5.0
160,Multinomial Logit Bandit with Linear Utility Functions,Alibaba Group (China),Alibaba Group (China),Alibaba Group (China),Alibaba Group (China),,,,,,,,,,,,0.0,4.0
161,Artificial Argumentation for Humans,Université Côte d'Azur,,,,,,,,,,,,,,,1.0,0.0
162,Bayesian Active Edge Evaluation on Expensive Graphs,University of Washington,University of Washington,Carnegie Mellon University,,,,,,,,,,,,,3.0,0.0
163,Semi-Supervised Optimal Margin Distribution Machines *,Nanjing University,Nanjing University,,,,,,,,,,,,,,2.0,0.0
164,FISH-MML: Fisher-HSIC Multi-View Metric Learning,Tianjin University,Tianjin University,Tianjin University,Tianjin University,National University of Defense Technology,Tianjin University,,,,,,,,,,6.0,0.0
165,Tri-net for Semi-Supervised Deep Learning,Nanjing University,Nanjing University,Nanjing University,Nanjing University,,,,,,,,,,,,4.0,0.0
166,Computing the Schulze Method for Large-Scale Preference Data Sets,TU Wien,TU Wien,TU Wien,,,,,,,,,,,,,3.0,0.0
167,Opinion Diffusion and Campaigning on Society Graphs,AGH University of Science and Technology,Open University of Israel,Technion – Israel Institute of Technology,Charles University,Ben-Gurion University of the Negev,,,,,,,,,,,5.0,0.0
168,A Social Interaction Activity based Time-Varying User Vectorization Method for Online Social Networks,Tsinghua University,Tsinghua University,,,,,,,,,,,,,,2.0,0.0
169,LSTM Networks for Online Cross-Network Recommendations,National University of Singapore,National University of Singapore,,,,,,,,,,,,,,2.0,0.0
170,Collaborative and Attentive Learning for Personalized Image Aesthetic Assessment,Tsinghua University,Shanghai Jiao Tong University,Tsinghua University,,,,,,,,,,,,,3.0,0.0
171,From Pixels to Objects: Cubic Visual Attention for Visual Question Answering,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,,,,,,,,,,,,4.0,0.0
172,Solving Multi-Agent Path Finding on Strongly Biconnected Digraphs * (Extended Abstract),IBM Research - Ireland," Raffmetal S.p.a, Brescia, Ital",Czech Technical University in Prague,,,,,,,,,,,,,2.0,0.0
173,Prime Implicate Generation in Equational Logic (extended abstract) *," CNRS, LIG, University of Grenoble Alpes, Grenoble, Franc"," CNRS, LIG, University of Grenoble Alpes, Grenoble, Franc",Max Planck Institute for Informatics,Research Institute for Artificial Intelligence,,,,,,,,,,,,2.0,0.0
174,Using a Deep Learning Dialogue Research Toolkit in a Multilingual Multidomain Practical Application,"CDM Interact, Helsinki, Finlan",,,,,,,,,,,,,,,0.0,1.0
175,Mixed Link Networks,Nanjing University of Science and Technology,Nanjing University of Science and Technology,Nanjing University of Science and Technology,Nanjing University of Science and Technology,Nanjing University of Science and Technology,Nanjing University of Science and Technology,Nanjing University of Science and Technology,,,,,,,,,7.0,0.0
176,Progressive Blockwise Knowledge Distillation for Neural Network Acceleration,Zhejiang University,Zhejiang University,Zhejiang University," 2012 Lab, Huawei Technologies, Hangzhou, Chin",,,,,,,,,,,,3.0,1.0
177,Robust Multi-view Learning via Half-quadratic Minimization,Guangxi Normal University,Guangxi University,Guangxi Normal University,Guangxi Normal University,,,,,,,,,,,,4.0,0.0
178,Deep Convolutional Neural Networks with Merge-and-Run Mappings,Zhejiang University,University of Science and Technology of China,University of Science and Technology of China,Zhejiang University,Institute of Automation,Zhejiang University,"University of California, San Diego",Microsoft Research (United Kingdom),,,,,,,,7.0,1.0
179,Joint Learning Embeddings for Chinese Words and their Components via Ladder Structured Networks,Tencent AI La,Tencent AI La,Tencent AI La,,,,,,,,,,,,,3.0,0.0
180,Payoff Control in the Iterated Prisoner's Dilemma,University of Electronic Science and Technology of China,Shanghai Jiao Tong University,University of Electronic Science and Technology of China,,,,,,,,,,,,,3.0,0.0
181,Equilibrium Behavior in Competing Dynamic Matching Markets,Washington University in St. Louis,University of Mary,Washington University in St. Louis,University of Mary,,,,,,,,,,,,4.0,0.0
182,Understanding Subgoal Graphs by Augmenting Contraction Hierarchies,University of Southern California,University of Southern California,,,,,,,,,,,,,,2.0,0.0
183,The Promise and Perils of Myopia in Dynamic Pricing With Censored Information,Virginia Tech,Washington University in St. Louis,University of Mary,,,,,,,,,,,,,3.0,0.0
184,Robot Task Interruption by Learning to Switch Among Multiple Models,Carnegie Mellon University,Carnegie Mellon University,,,,,,,,,,,,,,2.0,0.0
185,Galaxy Network Embedding: A Hierarchical Community Structure Preserving Approach,Peking University,Peking University,Peking University,Peking University,Peking University,Microsoft Research (United Kingdom),,,,,,,,,,5.0,1.0
186,Complementary Binary Quantization for Joint Multiple Indexing,Beihang University,Beihang University,Beihang University,University of Electronic Science and Technology of China,Xidian University,,,,,,,,,,,5.0,0.0
187,Generating Adversarial Examples with Adversarial Networks,University of Michigan–Ann Arbor,Jingdong (China),"University of California, Berkeley","University of California, Berkeley",Massachusetts Institute of Technology,"University of California, Berkeley",University of Michigan–Ann Arbor,"University of California, Berkeley",,,,,,,,7.0,1.0
188,Co-training Embeddings of Knowledge Graphs and Entity Descriptions for Cross-lingual Entity Alignment,Los Angeles Medical Center,Stony Brook University,Los Angeles Medical Center,Stony Brook University,Los Angeles Medical Center,,,,,,,,,,,5.0,0.0
189,Visual Data Synthesis via GAN for Zero-Shot Video Classification,Peking University,Peking University,,,,,,,,,,,,,,2.0,0.0
190,Deep Reasoning with Knowledge Graph for Social Relationship Understanding,Sun Yat-sen University," SenseTime Research, Chin",Sun Yat-sen University," SenseTime Research, Chin",Sun Yat-sen University,Sun Yat-sen University," SenseTime Research, Chin",Sun Yat-sen University," SenseTime Research, Chin",,,,,,,2.0,4.0
191,Energy-efficient Amortized Inference with Cascaded Deep Classifiers,Tsinghua University,University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign,The University of Texas at Austin,University of Illinois Urbana-Champaign,,,,,,,,,,,5.0,0.0
192,Combinatorial Pure Exploration with Continuous and Separable Reward Functions and Its Applications *,Tsinghua University,Royal Institute of Technology,University of Antwerp,Microsoft Research Asia (China),,,,,,,,,,,,3.0,1.0
193,Quantifying Algorithmic Improvements over Time,University of Wyoming,University of British Columbia,University of Warsaw,National Institute of Science and Technology,University of British Columbia,Leiden University,University of British Columbia,,,,,,,,,7.0,0.0
194,Lifted Filtering via Exchangeable Decomposition,University of Rostock,University of Rostock,University of Rostock,Technical University of Darmstadt,University of Rostock,,,,,,,,,,,5.0,0.0
195,Service Exchange Problem,Paris Dauphine University,Kyushu University,,,,,,,,,,,,,,2.0,0.0
196,Deep Learning Based Multi-modal Addressee Recognition in Visual Scenes with Utterances,Tokyo Institute of Technology, Yahoo Japan Corporatio, Yahoo Japan Corporatio,Tokyo Institute of Technology,"Yahoo! JAPAN Research, Tokyo, Japa",,,,,,,,,,,2.0,0.0
197,An Exact Algorithm for Maximum k-Plexes in Massive Graphs,Dalian Maritime University,Northeast Normal University,Northeast Normal University,Northeast Normal University,Dalian Maritime University,Northeast Normal University,,,,,,,,,,6.0,0.0
198,Cost-aware Cascading Bandits,University of Science and Technology of China,Pennsylvania State University,Pennsylvania State University,University of Science and Technology of China,,,,,,,,,,,,4.0,0.0
199,Joint Posterior Revision of NLP Annotations via Ontological Knowledge,,,,,,,,,,,,,,,,0.0,0.0
200,Hermitian Co-Attention Networks for Text Matching in Asymmetrical Domains,Institute for Infocomm Research,Nanyang Technological University,,,,,,,,,,,,,,2.0,0.0
201,Data-Driven Inventory Management and Dynamic Pricing Competition on Online Marketplaces,University of Potsdam,University of Potsdam,University of Potsdam,University of Potsdam,,,,,,,,,,,,4.0,0.0
202,Cutting the Software Building Efforts in Continuous Integration by Semi-Supervised Online AUC Optimization *,Nanjing University,Nanjing University,,,,,,,,,,,,,,2.0,0.0
203,Three-Valued Semantics for Hybrid MKNF Knowledge Bases Revisited (Extended Abstract) *,Shanghai University,University of Alberta,,,,,,,,,,,,,,2.0,0.0
204,Adversarial Constraint Learning for Structured Prediction,Stanford University,Stanford University,Stanford University,Stanford University,Stanford University,,,,,,,,,,,5.0,0.0
205,Positive and Unlabeled Learning via Loss Decomposition and Centroid Estimation,Nanjing University of Science and Technology,Nanjing University of Science and Technology,Nanjing University of Science and Technology,Nanjing University of Science and Technology,,,,,,,,,,,,4.0,0.0
206,Boosting Combinatorial Problem Modeling with Machine Learning,University of Bologna,University of Bologna,,,,,,,,,,,,,,2.0,0.0
207,Robust Multi-view Representation: A Unified Perspective from Multi-view Learning to Domain Adaption,Northeastern University,University of Massachusetts Dartmouth,Northeastern University,Northeastern University,,,,,,,,,,,,4.0,0.0
208,Abducing Relations in Continuous Spaces,International University of Japan,National Institute of Informatics,Wakayama University,,,,,,,,,,,,,2.0,0.0
